INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
9/21/93 0:00,LA,KBTR,"BATON ROUGE METROPOLITAN, RYAN FIELD",DAL,DELTA AIR LINES,MD-88,D,ZT1,Blackbirds,N,,583,37,34,10,A,4,2,5,5,,,N903DL,,FALSE,FALSE,9,1993,Dawn,,ASW,,4L,,0,110,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,Fog,11 to 100,1,Small,N,SOURCE = TWO xxxx-x REPTS.,NO DAMAGE. VSBY 1 3/4 F,,,,,Deleted,Deleted,9/21/93 0:00,FAA Form 5200-7,Pilot,,,5/11/98 0:00,FALSE,FALSE
9/7/93 0:00,KY,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,DAL,DELTA AIR LINES,MD-88,D,ZT1,Blackbirds,N,,583,37,34,10,A,4,2,5,5,,,N997DL,,FALSE,FALSE,9,1993,Day,,ASO,,18L,,0,100,0,Landing Roll,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,2 to 10,1,Small,N,SOURCE = TWO xxxx-x REPTS.,3 BIRDS LIFTED OFF RY AS A/C LANDED. 1 HIT F/O'S WNDSHLD. NO DAMAGE NOTED. INCIDENT REPTD TO TOWER & MAINT FOR FURTHER INSPTN.,,,,,Deleted,Deleted,9/7/93 0:00,FAA Form 5200-7,Pilot,,,5/28/98 0:00,FALSE,FALSE
8/31/93 0:00,KY,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,DAL,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,,583,37,34,10,A,4,2,5,5,,,N959,,FALSE,FALSE,8,1993,Day,,ASO,,29,,0,100,0,Landing Roll,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,1,1,Small,N,SOURCE = TWO xxxx-x REPTS.,FLT 990. SMALL BIRD HIT TOP OF WINDSHLD ON CAPT'S SIDE. NO DAMAGE. REPTD TO TOWER TO CHECK RY FOR DEAD BIRD.,,,,,,,9/24/93 0:00,FAA Form 5200-7,,,,5/28/98 0:00,FALSE,FALSE
6/11/93 0:00,MT,KBIL,BILLINGS LOGAN INTL,DAL,DELTA AIR LINES,B-727-200,D,K3206,Golden eagle,N,,148,11,34,10,A,4,3,5,6,5,,N294WA,,FALSE,FALSE,6,1993,Day,,ANM,,9L,,2400,200,,Descent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Large,N,SOURCE = TWO xxxx-x REPTS.,NO DAMAGE,,,,,Deleted,Deleted,6/17/93 0:00,FAA Form 5200-7,Pilot,,,5/28/98 0:00,FALSE,FALSE
4/18/91 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,DAL,DELTA AIR LINES,B-757-200,D,YL001,European starling,N,,148,26,,,A,4,2,1,1,,,,,FALSE,FALSE,4,1991,Day,,AWP,,,,10,100,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,No Cloud,None,2 to 10,2 to 10,Small,N,SOURCE = TWO xxxx-x REPTS.,NO DAMAGE/INJURY,,,,,Deleted,Deleted,4/19/91 0:00,FAA Form 5200-7,Pilot,,,5/4/98 0:00,FALSE,FALSE
3/10/95 0:00,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DAL,DELTA AIR LINES,B-757-200,D,YI,Swallows,N,,148,26,,,A,4,2,1,1,,,,,FALSE,FALSE,3,1995,Day,,ASO,,6,,0,100,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,Y,SOURCE = TWO xxxx-x REPTS. (CONFLICT OVER TYPE OF A/C - TOWER REPTS B-xxx-xxx),FLT 469,,,,,Deleted,Deleted,,FAA Form 5200-7,Tower,,,5/29/98 0:00,FALSE,FALSE
7/21/97 0:00,NM,KABQ,ALBUQUERQUE INTL SUNPORT,DAL,DELTA AIR LINES,B-727-200,D,UNKBS,Unknown bird - small,N,,148,11,34,10,A,4,3,5,6,5,,N515DA,,FALSE,FALSE,7,1997,Dusk,,ASW,,8,,50,150,,Climb,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,EMERGENCY DECLARED,Some Cloud,None,1,1,Small,N,SOURCE = TWO xxxx-x REPTS. & AC INCIDENT REPT,"TWO MINUTES AFTER BIRD STRIKE, SMELL OF SMOKE WAS NOTICED. A/C LANDED & EMERGENCY WAS TERMINATED AT 0150Z. EVIDENCE OF IMPACT ON RT SIDE OF RADOME & SMALL DOWNY FEATHERS IN #3 ENG INLET GUIDE VANES. NO VISIBLE DAMAGE. MAINT DID FULL POWER CHECK OF ENG. NO PROBLEMS. A/C WAS RELEASED FOR SERVICE.",2,,,,Deleted,Deleted,,Multiple,Pilot,,,5/17/06 0:00,FALSE,FALSE
10/3/94 0:00,UT,KSLC,SALT LAKE CITY INTL,DAL,DELTA AIR LINES,B-757-200,D,J22,Geese,S,,148,26,34,40,A,4,2,1,1,,,N655DL,,FALSE,FALSE,10,1994,Night,,ANM,,16,,800,180,,Climb,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,Precautionary Landing,,Overcast,Rain,,1,Large,N,SOURCE = TWO xxxx-x REPTS. & AC INCIDENT REPT.,"LRG BIRD HIT RADOME SLIGHTLY LEFT OF CENTER, CAVING IT IN & DAMAGING RADAR ANTENNA, RETD FOR PRECAUTIONARY LANDING. RADOME & ANTENNA REPLACED.",12,,,,Deleted,Deleted,,Multiple,Pilot,,,5/22/98 0:00,FALSE,TRUE
9/26/93 0:00,IL,KORD,CHICAGO O'HARE INTL ARPT,DAL,DELTA AIR LINES,B-727,D,UNKBS,Unknown bird - small,N,,148,94,34,10,A,4,3,5,6,5,,N282WA,,FALSE,FALSE,9,1993,Day,,AGL,,32L,,250,200,,Climb,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,2 to 10,1,Small,Y,SOURCE = TWO xxxx-x REPTS. & AIRPORT REPT.,"SAW 2 BIRDS, STRUCK 1. NO DAMAGE NOTED ON INSPN. ENG. WAS INSPECTED. NO BIRD FOUND ON RY CHECK. BIRD LEFT BLOOD SPOTS ON RADOME AND CAPT'S L FORWARD WINDOW.",,,,,Deleted,Deleted,,Multiple,Pilot,,,5/11/98 0:00,FALSE,FALSE
3/1/95 0:00,CA,KOAK,METRO OAKLAND INTL,DAL,DELTA AIR LINES,B-737-200,D,UNKBM,Unknown bird - medium,M,,148,13,34,10,A,4,2,1,1,,,N379DL,,FALSE,FALSE,3,1995,Night,,AWP,,29,30 MI SE KOAK,10000,250,30,Descent,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,N,SOURCE = TWO xxxx-x REPTS. & PACIR,DENT IS 1 FT SQ IN NOSE CONE. OCCURRED 30 MI SE OAKLAND. FLT9619.,,,,,,,,Multiple,Tower,,,5/29/98 0:00,FALSE,TRUE
9/30/96 0:00,KY,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,DAL,DELTA AIR LINES,B-737-200,D,YL001,European starling,N,,148,13,34,10,A,4,2,1,1,,,N375DL,,FALSE,FALSE,9,1996,Dusk,,ASO,,18L,,1000,140,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,Some Cloud,None,11 to 100,1,Small,Y,SOURCE = TWO xxxx-x REPTS. & PRELIM SITUATION REPT.,"INSPN ENG INLET & EXHAUST. ALL INDS NORM. FEATHERS & DEBRIS LOCATED IN INLET OF #1 ENG. A/C OK FOR SERVICE. FUEL COST ONLY, AMT NOT LISTED. NO ABNL ENG OPER NOTED. TIME = 2349Z.",2,,,,Deleted,Deleted,,Multiple,Pilot,,,3/24/98 0:00,FALSE,FALSE
4/4/96 0:00,VA,KRIC,RICHMOND INTL,DAL,DELTA AIR LINES,B-727-200,D,UNKBM,Unknown bird - medium,N,,148,11,34,10,A,4,3,5,6,5,,N478DA,,FALSE,FALSE,4,1996,Day,,AEA,,20,,2400,210,,Climb,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,N,SOURCE = TWO xxxx-x REPTS. & ROC BIRD STRIKE LOG,"FLT 777. TWO REPTS, 1 CHECKED NOSE THE OTHER SAID RADOME WAS STRUCK. BIRD WAS BLACK AND LARGE ON ONE, UNKNOWN AND MED ON THE OTHER.",,,,,Deleted,Deleted,4/4/96 0:00,FAA Form 5200-7,Pilot,,,5/13/96 0:00,FALSE,FALSE
5/3/95 0:00,AK,PANC,TED STEVENS ANCHORAGE INTL,DAL,DELTA AIR LINES,B-757-200,D,UNKBL,Unknown bird - large,M,,148,26,34,40,A,4,2,1,1,,,N684DA,,FALSE,FALSE,5,1995,Night,,AAL,,14,,1500,210,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Large,N,SOURCE = TWO xxxx-x REPTS. P&W HAD DUPL INFO,"STRONG ODOR. DAMAGE NOTED AFTER LANDING. APPEARS TO BE LIMITED TO LEFT ENG ACOUSTICAL LINING, JUST AFT OF FAN BLADES.",,,,,Deleted,Deleted,5/3/95 0:00,FAA Form 5200-7,Pilot,,,10/11/06 0:00,FALSE,TRUE
6/28/03 0:00,KY,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,DAL,DELTA AIR LINES,B-757-200,D,UNKBS,Unknown bird - small,N,,148,26,34,40,A,4,2,1,1,,,N669DN,719,FALSE,FALSE,6,2003,Day,1700,ASO,,18L,,0,110,0,Landing Roll,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,2 to 10,2 to 10,Small,Y,SOURCE = TWO xxxx-x xxxx-x-x-xxxxxx) & EMAIL & PHONE CONSERVATION,3 SML BIRDS SEEN ON ROLLOUT. 1 HIT FUSELAGE ABOVE COCKPIT. 1 CARCASS FOUND.,,,,,Deleted,Deleted,6/28/03 0:00,FAA Form 5200-7-E,Pilot,,,10/3/03 0:00,FALSE,FALSE
7/30/14 0:00,WI,KMKE,GENERAL MITCHELL INTL,DAL,DELTA AIR LINES,UNKNOWN,,NE101,Herring gull,N,,,,,,,,,,,,,,,TRUE,TRUE,7,2014,,,AGL,,7R,,1500,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,,1,Medium,Y,"SOURCE = TWO xxxx-x xxxxx-x-x-xxxxxx, Rx)",ID BY SMITHSONIAN. STRIKE REPTD TO ARPT OPS 1 HR AFTER A/C LANDED. FEATHERS COLLECTED FROM ENG AND SENT TO SMITHSONIAN. NO REPTD DMG. (DATA ENTRY NOTE: CHECKING WITH DAL FOR ADDITIONAL DETAILS),,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,12/10/14 0:00,FALSE,FALSE
7/22/09 0:00,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DAL,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,,583,37,34,10,A,4,2,5,5,,,N906DE,1279,FALSE,FALSE,7,2009,Day,1303,ASO,,27L,,0,,0,Landing Roll,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Small,N,SOURCE = TWO xxxx-x xxxxx-x-xx-xxxxxx & xxxxxx),MARTIN? NO REMAINS FOUND. (THIS A/C HAD 2 STRIKES IN ONE DAY),,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,12/16/09 0:00,FALSE,FALSE
10/7/12 0:00,N/A,UNKN,UNKNOWN,DAL,DELTA AIR LINES,A-320,D,ZS036,Connecticut warbler,N,,04A,3,,,A,4,2,1,1,,,N352NW,1902,TRUE,TRUE,10,2012,,,,,,FOUND AT KLGA,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,,1,Small,,SOURCE = TWO xxxx-x xxxxx-xx-x-xxxxxx & Rx),ID BY SMITHSONIAN. DAL MECHANIC REPORTED A BIRDSTRIKE TO A/C PARKED AT THE GATE. HE BELIEVES A/C ARRIVED ABOUT 2110L FROM WEST PALM BEACH. EVIDENCE OF STRIKE ON LEFT WING FLAP. NO DMG. CREW UNAVAILABLE FOR INTERVIEW.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,1/23/13 0:00,FALSE,FALSE
4/20/05 0:00,OH,KCLE,CLEVELAND-HOPKINS INTL ARPT,DAL,DELTA AIR LINES,B-737-200,D,NE104,Ring-billed gull,N,,148,13,34,10,A,4,2,1,1,,,N238WA,795,TRUE,FALSE,4,2005,Day,1354,AGL,,24L,,0,,0,Take-off run,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,11 to 100,2 to 10,Medium,N,SOURCE = TWO xxxx-x-E (xxxx-x-xx-xxxxxx & xxxxxx) (x/x/xx UPDATED SOURCE),REMAINS ON RWY. CAPT DID NOT KNOW HOW MUCH IF ANY DAMAGE TO A/C.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,8/4/09 0:00,FALSE,FALSE
10/22/04 0:00,KY,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,DAL,DELTA AIR LINES,B-737-200,D,ZT001,Eastern meadowlark,N,,148,13,34,10,A,4,2,1,1,,,N376DL,1250,TRUE,FALSE,10,2004,Day,1522,ASO,,36R,,0,125,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,11 to 100,2 to 10,Small,N,"SOURCE = TWO xxxx-x, AIRPORT & EMAIL","NO DMG. ARFF FOUND 2 CARCASSES AT 1530, RIGHT AFTER PILOT REPTD THE STRIKE.",,,,,Deleted,Deleted,10/23/04 0:00,Multiple,Pilot,,,1/18/05 0:00,FALSE,FALSE
12/2/03 0:00,CT,KBDL,BRADLEY INTL,DAL,DELTA AIR LINES,B-767-300,D,J2204,Canada goose,S,,148,97,22,7,A,4,2,1,1,,,N119DL,228,TRUE,TRUE,12,2003,Night,1920,ANE,,6,,4800,250,,Approach,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,11 to 100,2 to 10,Large,N,"SOURCE = TWO xxxx-x, AON DAILY LOSSES AND PRELIM SITUATION REPT","PILOT REPTD HITTING ABOUT 10 GEESE 20 MILES FROM ARPT ON APCH. RADOME AND RADAR ANENNA WERE DESTROYED, #6 AND 7 INBD SLATS DAMAGED. HOLES IN RADOME, WINGS AND IN LEADING EDGEF OF WINGS AND FLAP. ID BY SMITHSONIAN FAA 632.",,,,,Deleted,Deleted,,Multiple,Air Transport Operations,,,4/7/04 0:00,FALSE,TRUE
7/10/94 0:00,FL,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,DAL,DELTA AIR LINES,B-757-200,D,N6,"Sandpipers, curlews, phalaropes, allies",S,,148,26,34,40,A,4,2,1,1,,,N647DL,,FALSE,FALSE,7,1994,Day,1848,ASO,,9L,,0,142,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,Some Cloud,None,1,1,Small,N,"SOURCE = TWO xxxx-x, ARPT REPT & MISC. SITUATON REPT.",ROTOR BLADE BENT OUTWARD AT TIP. LANDED W/O INCIDENT. ENG. NOT SHUT DOWN. STANDING NOTICE OF BIRD ACTIVITY. A/C REQUIRED ENG CHANGE. INGESTED BIRD.,2,,,,Deleted,Deleted,7/16/94 0:00,Multiple,Pilot,,,6/23/04 0:00,FALSE,TRUE
9/26/00 0:00,FL,KMCO,ORLANDO INTL,DAL,DELTA AIR LINES,B-737-200,D,UNKBS,Unknown bird - small,N,,148,13,34,10,A,4,2,1,1,,,N244WA,2403,FALSE,FALSE,9,2000,Day,1650,ASO,,17,,0,121,0,Take-off run,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,Some Cloud,None,11 to 100,2 to 10,Small,Y,"SOURCE = TWO xxxx-x, ENG MANU, AIRLINE",SML BLACK BIRDS. IMMEDIATELY AFTER VI CALL OUT. IMMED SMELL OF DEAD BIRD. NO CHANGES IN A/C PERFORMANCE. CIRCLED TO LAND UNEVENTFULLY.,,,,,Deleted,Deleted,9/26/00 0:00,Multiple,Pilot,,,10/26/06 0:00,FALSE,FALSE
11/19/95 0:00,MS,KJAN,JACKSON EVERS INTL,DAL,DELTA AIR LINES,B-757-200,D,UNKBS,Unknown bird - small,S,,148,26,34,40,A,4,2,1,1,,,N631DL,725,FALSE,FALSE,11,1995,Night,,ASO,,15L,,0,140,0,Take-off run,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,No Cloud,None,11 to 100,2 to 10,Small,N,"SOURCE = TWO xxxx-x, PRELIM SITUATION REPT. & ENG MANU (x/x/xx/ UPDATED ID)","FLEW THRU FLOCK AT ROTATION. CONTD T/O & MADE PREC. LNDG. RT ENG HAD BENT FAN BLADES. BIRDS REPTD AS DOVE, QUAIL ON ONE FORM AND POSSIBLE DOVE ON ANOTHER.",,,,,Deleted,Deleted,11/19/95 0:00,Multiple,Pilot,,,3/7/12 0:00,FALSE,TRUE
7/7/02 0:00,OR,KPDX,PORTLAND INTL (OR),DAL,DELTA AIR LINES,B-767-300,D,YL001,European starling,N,,148,97,22,7,A,4,2,1,1,,,N139DL,,TRUE,TRUE,7,2002,Dusk,1940,ANM,,28R,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,11 to 100,1,Small,Y,"SOURCE = TWO xxxx-x( xxxx-x-xx-xxxxxx), PACIR & LETTER TO SMITHSONIAN",PILOT REPTD SEEING A BLACK MASS AS HE BROKE THRU THE CLOUDS ABOUT 1 MILE OUT ON APCH. ID BY SMITHSONIAN FAA 281,,,,,Deleted,Deleted,7/7/02 0:00,Multiple,Tower,,,10/18/02 0:00,FALSE,FALSE
10/23/12 0:00,N/A,UNKN,UNKNOWN,DAL,DELTA AIR LINES,A-320,D,Z6014,Hermit thrush,N,,04A,3,10,1,A,4,2,1,1,,,N321US,1902,TRUE,TRUE,10,2012,,,,,,FOUND AT KLGA,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,,1,Small,,SOURCE = TWO xxxx-x(xxxx-xx-xx-xxxxxx & Rx),ID BY SMITHSONIAN. RECEIVED CALL FROM DAL OPS. FLT CREW HAD LEFT. MX REPORTS NO DMG. FLT WAS INBOUND FROM PBI.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,1/23/13 0:00,FALSE,FALSE
4/23/05 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,DAL,DELTA AIR LINES,B-737-800,D,UNKBS,Unknown bird - small,N,,148,43,10,1,A,4,2,1,1,,,N3734B,509,FALSE,FALSE,4,2005,Day,1058,AWP,,19L,,50,143,,Approach,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,11 to 100,2 to 10,Small,N,SOURCE = TWO xxxx-xE (xxxx-x-xx-xxxxxx & xx-xxxxxx) & DAILY REPORT,HIT SEVERAL BIRDS WHILE LDG. NO DMG. TIME OUT OF SERVICE 0.3 HRS. BOTH REPORTS SHOW BIRDS COLLECTED BUT NO ID REPORTED.,,,,,Deleted,Deleted,,Multiple,Pilot,,,6/14/05 0:00,FALSE,FALSE
5/19/14 0:00,CO,KDEN,DENVER INTL AIRPORT,DAL,DELTA AIR LINES,A-320,D,O2205,Mourning dove,N,,04A,3,10,1,A,4,2,1,1,,,,884,TRUE,TRUE,5,2014,Day,1935,ANM,,16L,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PITOT TUBE,,,,,,1,Small,,"SOURCE = TWO xxxx-xN(xxxx-x-xx-xxxxxx, Rx), MOR DEN-M-xxxx/xx/xx-xxxx",ID BY SMITHSONIAN. DAL884 REPTD A BIRDSTRIKE IN THE TOUCHDOWN ZONE RWY 16L. NO DMG. OPS INSPCTD RWY NO REMAINS FOUND. REMAINS WERE COLLECTED FROM A/C AT THE GATE.,,,,,Deleted,Deleted,,Multiple,Tower,,,9/16/14 0:00,FALSE,FALSE
